Time,Ax,Ay,Az,Gx,Gy,Gz
8.513513514,0.066894531,-0.112304688,1.035400391,0.709533691,0.919342041,3.90625
8.540540541,0.063720703,-0.109375,1.035888672,-0.663757324,-0.23651123,0.072479248
8.567567568,0.063720703,-0.109375,1.035888672,-0.663757324,-0.23651123,0.072479248
8.594594595,0.06640625,-0.104492188,1.033203125,3.452301025,-0.617980957,3.90625
8.621621622,0.06640625,-0.104492188,1.033203125,3.452301025,-0.617980957,3.90625
8.648648649,0.072509766,-0.112060547,1.034667969,0.709533691,-1.178741455,3.90625
8.675675676,0.071044922,-0.112060547,1.041259766,1.884460449,-1.388549805,-0.137329102
8.702702703,0.071044922,-0.112060547,1.041259766,1.884460449,-1.388549805,-0.137329102
8.72972973,0.069335938,-0.109130859,1.030273438,-2.422332764,2.452850342,3.520965576
8.756756757,0.069335938,-0.109130859,1.030273438,-2.422332764,2.452850342,3.520965576
8.783783784,0.061523438,-0.110351563,1.031982422,0.316619873,-0.617980957,-0.308990479
8.810810811,0.061523438,-0.110351563,1.031982422,0.316619873,-0.617980957,-0.308990479
8.837837838,0.060546875,-0.119140625,1.044677734,-1.82723999,-2.540588379,1.987457275
8.864864865,0.060546875,-0.119140625,1.044677734,-1.82723999,-2.540588379,1.987457275
8.891891892,0.082275391,-0.112060547,1.061523438,-2.426147461,-0.617980957,3.13949585
8.918918919,0.081542969,-0.099609375,1.013427734,-2.426147461,-2.155303955,-1.842498779
8.945945946,0.081542969,-0.099609375,1.013427734,-2.426147461,-2.155303955,-1.842498779
8.972972973,0.068359375,-0.175292969,0.999511719,-1.251220703,0.919342041,-1.457214355
9,0.068359375,-0.175292969,0.999511719,-1.251220703,0.919342041,-1.457214355
9.027027027,0.103027344,-0.125732422,1.010253906,0.709533691,1.300811768,0.480651855
9.054054054,0.103027344,-0.125732422,1.010253906,0.709533691,1.300811768,0.480651855
9.081081081,0.077880859,-0.126953125,1.041015625,0.316619873,-2.155303955,-3.757476807
9.108108108,0.077880859,-0.126953125,1.041015625,0.316619873,-2.155303955,-3.757476807
9.135135135,0.068359375,-0.107666016,1.036132813,0.709533691,-1.770019531,2.754211426
9.162162162,0.068359375,-0.107666016,1.036132813,0.709533691,-1.770019531,2.754211426
9.189189189,0.064941406,-0.107666016,1.030517578,-0.461578369,-2.540588379,-1.075744629
9.216216216,0.064941406,-0.107666016,1.030517578,-0.461578369,-2.540588379,-1.075744629
9.243243243,0.067871094,-0.117431641,1.030029297,-0.465393066,0.74005127,3.90625
9.27027027,0.067871094,-0.117431641,1.030029297,-0.465393066,0.74005127,3.90625
9.297297297,0.064697266,-0.110595703,1.041503906,0.709533691,-1.003265381,1.605987549
9.324324324,0.064697266,-0.110595703,1.041503906,0.709533691,-1.003265381,1.605987549
9.351351351,0.072021484,-0.114746094,1.033935547,-0.465393066,-0.617980957,-1.876831055
9.378378378,0.063720703,-0.106445313,1.046630859,0.709533691,0.919342041,1.224517822
9.405405405,0.063720703,-0.106445313,1.046630859,0.709533691,0.919342041,1.224517822
9.432432432,0.082519531,-0.102050781,1.035644531,1.884460449,-1.003265381,1.605987549
9.459459459,0.0703125,-0.105957031,1.045410156,2.468109131,0.919342041,5.054473877
9.486486486,0.0703125,-0.105957031,1.045410156,2.468109131,0.919342041,5.054473877
9.513513514,0.073486328,-0.115478516,1.038330078,0.316619873,-0.23651123,-0.694274902
9.540540541,0.073486328,-0.115478516,1.038330078,0.316619873,-0.23651123,-0.694274902
9.567567568,0.064453125,-0.110351563,1.03515625,1.884460449,0.598907471,1.224517822
9.594594595,0.061523438,-0.112548828,1.03515625,0.709533691,-2.155303955,3.520965576
9.621621622,0.061523438,-0.112548828,1.03515625,0.709533691,-2.155303955,3.520965576
9.648648649,0.067382813,-0.113525391,1.036865234,0.709533691,-1.770019531,4.67300415
9.675675676,0.067382813,-0.113525391,1.036865234,0.709533691,-1.770019531,4.67300415
9.702702703,0.066650391,-0.112304688,1.041015625,4.234313965,-1.770019531,-1.457214355
9.72972973,0.066650391,-0.112304688,1.041015625,4.234313965,-1.770019531,-1.457214355
9.756756757,0.068603516,-0.099853516,1.040527344,3.440856934,-1.003265381,0.839233398
9.783783784,0.068603516,-0.099853516,1.040527344,3.440856934,-1.003265381,0.839233398
9.810810811,0.064453125,-0.10546875,1.030761719,-4.383087158,-2.155303955,-1.842498779
9.837837838,0.064453125,-0.10546875,1.030761719,-4.383087158,-2.155303955,-1.842498779
9.864864865,0.069580078,-0.108154297,1.036621094,0.709533691,-0.026702881,-0.308990479
9.891891892,0.069580078,-0.108154297,1.036621094,0.709533691,-0.026702881,-0.308990479
9.918918919,0.076171875,-0.106445313,1.044921875,-0.076293945,-2.536773682,0.457763672
9.945945946,0.076171875,-0.106445313,1.044921875,-0.076293945,-2.536773682,0.457763672
9.972972973,0.066162109,-0.112792969,1.036132813,-0.465393066,-0.617980957,0.667572021
10,0.066162109,-0.112792969,1.036132813,-0.465393066,-0.617980957,0.667572021
10.02702703,0.066894531,-0.102783203,1.036132813,3.059387207,-3.307342529,-1.457214355
10.05405405,0.066894531,-0.102783203,1.036132813,3.059387207,-3.307342529,-1.457214355
10.08108108,0.068603516,-0.109619141,1.034179688,2.277374268,-4.459381104,0.839233398
10.10810811,0.068603516,-0.109619141,1.034179688,2.277374268,-4.459381104,0.839233398
10.13513514,0.068115234,-0.113525391,1.041748047,0.514984131,-2.918243408,3.90625
10.16216216,0.068115234,-0.113525391,1.041748047,0.514984131,-2.918243408,3.90625
10.18918919,0.067626953,-0.111572266,1.041503906,-1.640319824,-1.564025879,0.457763672
10.21621622,0.067626953,-0.111572266,1.041503906,-1.640319824,-1.564025879,0.457763672
10.24324324,0.072998047,-0.110595703,1.036376953,0.709533691,-0.232696533,1.224517822
10.27027027,0.073974609,-0.104980469,1.031005859,1.491546631,-4.84085083,3.982543945
10.2972973,0.074462891,-0.115722656,1.031494141,-1.838684082,-0.617980957,-1.075744629
10.32432432,0.066894531,-0.096191406,1.035644531,2.666473389,-1.384735107,1.224517822
10.35135135,0.068359375,-0.106933594,1.035888672,2.059936523,-2.922058105,-0.690460205
10.37837838,0.069335938,-0.105224609,1.033447266,0.709533691,0.152587891,1.224517822
10.40540541,0.072509766,-0.111328125,1.040039063,1.491546631,-0.617980957,0.076293945
10.43243243,0.067382813,-0.112792969,1.038574219,1.491546631,-5.226135254,-2.223968506
10.45945946,0.067382813,-0.110839844,1.027587891,-0.858306885,-0.617980957,0.072479248
10.48648649,0.069824219,-0.103027344,1.029296875,-0.465393066,-1.003265381,2.410888672
10.51351351,0.0703125,-0.098876953,1.029541016,1.491546631,-2.922058105,1.224517822
10.54054054,0.065917969,-0.108886719,1.047363281,-0.076293945,-0.232696533,0.839233398
10.56756757,0.08203125,-0.116210938,1.042724609,-2.033233643,-1.770019531,1.224517822
10.59459459,0.069335938,-0.109130859,1.031494141,1.10244751,-1.384735107,1.605987549
10.62162162,0.070800781,-0.110595703,1.044433594,-2.80380249,-0.617980957,0.457763672
10.64864865,0.068359375,-0.117431641,1.033691406,2.269744873,1.686096191,-0.694274902
10.67567568,0.071289063,-0.106201172,1.040283203,-1.247406006,-1.770019531,-1.075744629
10.7027027,0.064453125,-0.101318359,1.033691406,3.452301025,-3.307342529,3.13949585
10.72972973,0.003173828,-0.111328125,1.036132813,4.627227783,0.80871582,3.13949585
10.75675676,0.063476563,-0.107666016,1.034667969,1.884460449,-1.770019531,-1.457214355
10.78378378,0.069580078,-0.107910156,1.04296875,1.10244751,-2.922058105,0.247955322
10.81081081,0.069091797,-0.099365234,1.029296875,-1.247406006,0.915527344,0.072479248
10.83783784,0.067138672,-0.110107422,1.037109375,1.10244751,-3.692626953,-0.308990479
10.86486486,0.065917969,-0.107421875,1.032470703,-0.858306885,-2.155303955,1.224517822
10.89189189,0.073486328,-0.108398438,1.040283203,-0.858306885,-1.003265381,1.991271973
10.91891892,0.061279297,-0.11328125,1.035888672,-0.465393066,-1.003265381,1.224517822
10.94594595,0.072998047,-0.112060547,1.036621094,-1.251220703,0.152587891,2.758026123
10.97297297,0.078857422,-0.105957031,1.03515625,2.666473389,-0.583648682,0.457763672
11,0.057861328,-0.106445313,1.03515625,0.709533691,-0.61416626,-1.075744629
11.02702703,0.065917969,-0.116699219,1.033935547,3.059387207,-2.922058105,2.372741699
11.05405405,0.072753906,-0.112792969,1.036621094,-0.465393066,-2.571105957,1.987457275
11.08108108,0.066650391,-0.107666016,1.038818359,0.709533691,-1.003265381,0.457763672
11.10810811,0.0703125,-0.102050781,1.037597656,-1.247406006,-2.155303955,-1.457214355
11.13513514,0.067871094,-0.109619141,1.040771484,-0.465393066,-4.077911377,2.025604248
11.16216216,0.066162109,-0.110107422,1.036865234,0.709533691,-2.155303955,0.072479248
11.18918919,0.069824219,-0.110595703,1.040771484,0.709533691,-2.922058105,-2.223968506
11.21621622,0.065185547,-0.112060547,1.031494141,1.285552979,-1.388549805,0.839233398
11.24324324,0.062744141,-0.114746094,1.041259766,0.316619873,-3.307342529,-1.457214355
11.27027027,0.064208984,-0.111328125,1.036865234,-3.204345703,-3.307342529,-0.694274902
11.2972973,0.070800781,-0.110595703,1.038330078,2.853393555,-1.388549805,2.754211426
11.32432432,0.065185547,-0.105957031,1.044189453,1.10244751,-1.770019531,2.758026123
11.35135135,0.069335938,-0.113037109,1.032958984,1.10244751,-1.178741455,1.224517822
11.37837838,0.067626953,-0.113769531,1.035644531,-0.858306885,-2.536773682,1.052856445
11.40540541,0.070800781,-0.111083984,1.038330078,-0.465393066,-0.617980957,1.605987549
11.43243243,0.063476563,-0.107421875,1.030029297,-0.858306885,-1.770019531,2.063751221
11.45945946,0.067138672,-0.103759766,1.037597656,2.277374268,-0.617980957,-1.075744629
11.48648649,0.067382813,-0.106689453,1.028564453,2.277374268,-4.07409668,-0.690460205
11.51351351,0.065673828,-0.107421875,1.034667969,2.277374268,-1.770019531,-1.457214355
11.54054054,0.071044922,-0.107421875,1.036132813,-1.640319824,-0.232696533,0.457763672
11.56756757,0.068603516,-0.112060547,1.032470703,-1.247406006,-1.388549805,1.224517822
11.59459459,0.069091797,-0.110351563,1.035400391,1.678466797,-3.307342529,0.839233398
11.62162162,0.062988281,-0.106689453,1.040771484,-0.858306885,1.605987549,3.13949585
11.64864865,0.064697266,-0.103271484,1.031982422,2.27355957,1.575469971,0.072479248
11.67567568,0.068847656,-0.107666016,1.037597656,-0.465393066,-3.688812256,-2.223968506
11.7027027,0.063476563,-0.111572266,1.045166016,-3.99017334,1.304626465,-1.914978027
11.72972973,0.074462891,-0.111328125,1.033203125,-0.076293945,0.152587891,-0.690460205
11.75675676,0.0703125,-0.107666016,1.042236328,0.316619873,-2.922058105,-0.308990479
11.78378378,0.0625,-0.112304688,1.041992188,-0.465393066,-5.611419678,-2.223968506
11.81081081,0.072998047,-0.107421875,1.035400391,-1.441955566,-1.384735107,-1.457214355
11.83783784,0.067626953,-0.105224609,1.040283203,3.047943115,-2.155303955,2.758026123
11.86486486,0.067871094,-0.11328125,1.038085938,-2.811431885,0.152587891,3.13949585
11.89189189,0.068115234,-0.108642578,1.031982422,3.452301025,0.534057617,2.372741699
11.91891892,0.068847656,-0.111083984,1.036621094,1.10244751,-3.307342529,-1.842498779
11.94594595,0.069580078,-0.110107422,1.038085938,1.10244751,-2.601623535,1.605987549
11.97297297,0.064453125,-0.136962891,1.034423828,0.709533691,-2.155303955,0.038146973
12,0.081542969,-0.087158203,1.025634766,-1.251220703,1.304626465,-0.690460205
12.02702703,0.074951172,-0.102294922,1.042236328,-0.858306885,-2.155303955,-0.308990479
12.05405405,0.071044922,-0.113769531,1.035888672,1.10244751,-1.384735107,-0.171661377
12.08108108,0.073730469,-0.109130859,1.034667969,3.841400146,-2.155303955,0.072479248
12.10810811,0.0703125,-0.110107422,1.029541016,-0.465393066,-1.770019531,0.072479248
12.13513514,0.0703125,-0.107910156,1.038330078,0.316619873,-1.384735107,-0.308990479
12.16216216,0.06640625,-0.108642578,1.036132813,2.277374268,-2.922058105,0.076293945
12.18918919,0.073242188,-0.113525391,1.036865234,-2.811431885,0.152587891,0.457763672
12.21621622,0.069580078,-0.104736328,1.038085938,3.841400146,-1.770019531,-2.990722656
12.24324324,0.067382813,-0.109130859,1.034179688,1.491546631,0.534057617,1.224517822
12.27027027,0.069580078,-0.108886719,1.048339844,3.452301025,-2.956390381,-1.842498779
12.2972973,0.069335938,-0.114013672,1.040771484,-4.383087158,-2.426147461,-1.075744629
12.32432432,0.069091797,-0.110595703,1.030761719,3.841400146,-2.922058105,-3.372192383
12.35135135,0.063232422,-0.109130859,1.032470703,-0.465393066,1.686096191,0.038146973
12.37837838,0.068603516,-0.104003906,1.03515625,1.10244751,-2.155303955,-3.372192383
12.40540541,0.070068359,-0.106201172,1.037841797,-0.465393066,0.152587891,0.839233398
12.43243243,0.068359375,-0.104980469,1.040039063,0.709533691,-3.688812256,2.758026123
12.45945946,0.072998047,-0.106445313,1.038330078,-4.383087158,-2.426147461,0.839233398
12.48648649,0.068359375,-0.110107422,1.040283203,-1.247406006,-1.770019531,1.605987549
12.51351351,0.068847656,-0.110351563,1.036376953,2.27355957,-0.23651123,1.987457275
12.54054054,0.064941406,-0.110839844,1.029541016,-3.204345703,-1.003265381,-0.694274902
12.56756757,0.067871094,-0.108886719,1.031494141,-3.99017334,-3.688812256,0.839233398
12.59459459,0.073974609,-0.108886719,1.033203125,0.709533691,-4.730224609,-2.60925293
12.62162162,0.069091797,-0.107910156,1.037109375,-0.465393066,-2.571105957,-1.457214355
12.64864865,0.070800781,-0.109863281,1.03515625,3.059387207,-0.617980957,1.605987549
12.67567568,0.071533203,-0.107910156,1.03125,-2.426147461,0.534057617,1.605987549
12.7027027,0.065917969,-0.111572266,1.036132813,1.491546631,0.152587891,-1.705169678
12.72972973,0.066894531,-0.110107422,1.037597656,0.709533691,-0.617980957,0.072479248
12.75675676,0.067871094,-0.109619141,1.042480469,-1.247406006,-1.770019531,1.987457275
12.78378378,0.064453125,-0.107177734,1.042480469,1.491546631,0.152587891,0.839233398
12.81081081,0.065429688,-0.107910156,1.040771484,0.316619873,-2.571105957,-2.60925293
12.83783784,0.071044922,-0.108398438,1.041748047,-0.076293945,-2.922058105,-3.757476807
12.86486486,0.065429688,-0.112792969,1.037353516,0.316619873,0.919342041,-0.308990479
12.89189189,0.062011719,-0.109619141,1.038085938,2.277374268,-2.746582031,1.224517822
12.91891892,0.067871094,-0.110595703,1.035888672,0.709533691,-2.155303955,2.025604248
12.94594595,0.068359375,-0.107910156,1.033203125,0.709533691,-0.23651123,1.224517822
12.97297297,0.069580078,-0.112304688,1.037597656,-3.601074219,-0.617980957,1.605987549
13,0.062988281,-0.104003906,1.036865234,2.666473389,-0.617980957,-0.099182129
13.02702703,0.0703125,-0.110107422,1.034423828,-3.2081604,-2.536773682,2.372741699
13.05405405,0.070068359,-0.106445313,1.0390625,0.709533691,-0.617980957,0.076293945
13.08108108,0.071044922,-0.108886719,1.033447266,-0.465393066,-2.922058105,2.372741699
13.10810811,0.068115234,-0.115966797,1.044189453,-2.422332764,-0.23651123,0.839233398
13.13513514,0.070800781,-0.101074219,1.032958984,-1.251220703,-1.384735107,-0.308990479
13.16216216,0.072265625,-0.105712891,1.037353516,1.678466797,-1.003265381,-1.075744629
13.18918919,0.064208984,-0.110351563,1.036376953,0.316619873,2.552032471,3.520965576
13.21621622,0.069335938,-0.107666016,1.037109375,0.316619873,-1.21307373,1.224517822
13.24324324,0.059326172,-0.106933594,1.041992188,-2.033233643,-1.178741455,1.605987549
13.27027027,0.067871094,-0.108398438,1.033447266,-2.426147461,-1.770019531,1.224517822
13.2972973,0.0703125,-0.109375,1.0390625,0.709533691,-2.922058105,-0.308990479
13.32432432,0.0703125,-0.110351563,1.036621094,-0.465393066,-3.688812256,-0.308990479
13.35135135,0.072265625,-0.110351563,1.030761719,-1.625061035,-0.232696533,0.076293945
13.37837838,0.068847656,-0.107666016,1.036865234,-0.076293945,-1.003265381,-1.842498779
13.40540541,0.06640625,-0.112548828,1.038330078,0.709533691,-0.617980957,1.991271973
13.43243243,0.066894531,-0.110839844,1.035644531,-3.2081604,-0.617980957,0.457763672
13.45945946,0.062255859,-0.106445313,1.037353516,1.10244751,0.152587891,2.758026123
13.48648649,0.066894531,-0.114013672,1.040283203,0.316619873,0.358581543,2.372741699
13.51351351,0.065185547,-0.104980469,1.038330078,1.884460449,0.534057617,1.224517822
13.54054054,0.062744141,-0.110107422,1.033691406,1.491546631,-3.307342529,0.839233398
13.56756757,0.065429688,-0.109375,1.03515625,-2.815246582,-3.753662109,-2.990722656
13.59459459,0.068847656,-0.113037109,1.039306641,-2.815246582,-0.232696533,-0.728607178
13.62162162,0.069335938,-0.112060547,1.035644531,0.709533691,-3.307342529,3.13949585
13.64864865,0.067871094,-0.109619141,1.032714844,-0.858306885,0.919342041,-1.075744629
13.67567568,0.065185547,-0.105957031,1.031982422,-0.076293945,0.919342041,-0.385284424
13.7027027,0.072021484,-0.107421875,1.038085938,-2.815246582,0.534057617,0.457763672
13.72972973,0.065673828,-0.113525391,1.037597656,2.27355957,-2.155303955,0.072479248
13.75675676,0.066894531,-0.111572266,1.03125,-0.267028809,-1.003265381,1.605987549
13.78378378,0.065429688,-0.109130859,1.026855469,-0.659942627,-1.770019531,-0.308990479
13.81081081,0.06640625,-0.108398438,1.033447266,-2.033233643,-2.395629883,-1.075744629
13.83783784,0.076171875,-0.110839844,1.037353516,0.316619873,-1.003265381,1.224517822
13.86486486,0.067871094,-0.108642578,1.032714844,-1.247406006,-2.605438232,1.224517822
13.89189189,0.059814453,-0.106689453,1.043701172,0.709533691,0.148773193,2.754211426
13.91891892,0.067382813,-0.112792969,1.035644531,1.10244751,-0.617980957,0.457763672
13.94594595,0.068115234,-0.112304688,1.035400391,-2.815246582,0.152587891,1.605987549
13.97297297,0.071289063,-0.110839844,1.040039063,2.666473389,-2.155303955,0.839233398
14,0.066894531,-0.106201172,1.043457031,0.709533691,-1.770019531,0.839233398
14.02702703,0.073974609,-0.1171875,1.036621094,-0.659942627,-0.232696533,1.991271973
14.05405405,0.068359375,-0.111572266,1.040039063,3.452301025,-1.003265381,-1.075744629
14.08108108,0.071044922,-0.103759766,1.036621094,-1.640319824,-2.155303955,0.457763672
14.10810811,0.065429688,-0.111572266,1.0390625,-0.461578369,0.148773193,2.372741699
14.13513514,0.068359375,-0.109130859,1.0390625,1.686096191,-1.388549805,0.457763672
14.16216216,0.070068359,-0.105712891,1.029052734,-3.597259521,-4.459381104,1.605987549
14.18918919,0.071533203,-0.106933594,1.042480469,-1.640319824,-0.232696533,1.605987549
14.21621622,0.0703125,-0.107666016,1.039306641,-0.858306885,-2.536773682,0.457763672
14.24324324,0.068847656,-0.113769531,1.034179688,1.491546631,-1.770019531,-0.938415527
14.27027027,0.072753906,-0.104736328,1.036865234,-0.076293945,-2.536773682,1.644134521
14.2972973,0.075439453,-0.109619141,1.038330078,-2.033233643,-1.003265381,0.457763672
14.32432432,0.067138672,-0.112060547,1.039794922,-1.251220703,-1.003265381,-0.308990479
14.35135135,0.071777344,-0.112304688,1.043212891,-0.076293945,-1.770019531,1.991271973
14.37837838,0.069335938,-0.110351563,1.036132813,2.277374268,-2.155303955,2.372741699
14.40540541,0.073974609,-0.107666016,1.033447266,-1.251220703,0.534057617,1.605987549
14.43243243,0.069091797,-0.107177734,1.03125,1.293182373,-1.384735107,2.758026123
14.45945946,0.068603516,-0.107177734,1.034423828,2.277374268,-2.155303955,1.224517822
14.48648649,0.075439453,-0.114501953,1.030029297,2.666473389,-3.307342529,0.839233398
14.51351351,0.069824219,-0.105224609,1.036132813,-3.2081604,-1.354217529,0.839233398
14.54054054,0.067871094,-0.10546875,1.037109375,-1.251220703,-1.384735107,1.644134521
14.56756757,0.070068359,-0.103759766,1.034179688,0.709533691,-1.003265381,0.457763672
14.59459459,0.067626953,-0.108642578,1.034667969,-0.076293945,-1.384735107,-2.60925293
14.62162162,0.066162109,-0.109863281,1.038085938,1.491546631,-2.536773682,-2.548217773
14.64864865,0.063720703,-0.110107422,1.035400391,2.277374268,-3.307342529,0.457763672
14.67567568,0.063964844,-0.107910156,1.027832031,1.10244751,-4.459381104,1.605987549
14.7027027,0.067138672,-0.103271484,1.041748047,-2.613067627,-1.770019531,4.287719727
14.72972973,0.0703125,-0.114501953,1.034912109,-0.076293945,-1.384735107,0.457763672
14.75675676,0.075195313,-0.107910156,1.033203125,-1.251220703,-1.384735107,0.076293945
14.78378378,0.063232422,-0.113769531,1.034423828,1.873016357,-1.003265381,0.839233398
14.81081081,0.071289063,-0.114990234,1.039794922,-1.251220703,-4.138946533,0.076293945
14.83783784,0.066650391,-0.109130859,1.035888672,-1.251220703,-2.361297607,1.224517822
14.86486486,0.062255859,-0.104980469,1.038574219,-0.465393066,-0.617980957,0.076293945
14.89189189,0.070556641,-0.104003906,1.031005859,0.709533691,-0.232696533,-1.075744629
14.91891892,0.064208984,-0.115722656,1.034179688,-2.033233643,0.534057617,2.758026123
14.94594595,0.061279297,-0.099609375,1.040283203,1.884460449,-3.307342529,0.629425049
14.97297297,0.071777344,-0.114257813,1.033691406,1.10244751,-0.617980957,0.839233398
15,0.066162109,-0.108154297,1.042480469,-1.640319824,-2.155303955,0.457763672
15.02702703,0.0703125,-0.110107422,1.039550781,-0.85067749,1.304626465,0.839233398
15.05405405,0.071533203,-0.109863281,1.040527344,-2.033233643,-2.155303955,-0.690460205
15.08108108,0.068603516,-0.111328125,1.036621094,0.900268555,-1.770019531,-1.075744629
15.10810811,0.069824219,-0.103271484,1.039550781,3.452301025,0.919342041,1.991271973
15.13513514,0.074707031,-0.111083984,1.044921875,2.666473389,-1.384735107,0.839233398
15.16216216,0.068603516,-0.101806641,1.036865234,-2.426147461,-0.408172607,0.839233398
15.18918919,0.075683594,-0.107421875,1.026611328,0.709533691,-0.617980957,-0.171661377
15.21621622,0.071777344,-0.108886719,1.036376953,1.884460449,-2.922058105,2.27355957
15.24324324,0.069091797,-0.25390625,1.015625,-2.815246582,-2.155303955,-2.990722656
15.27027027,0.121337891,-0.003173828,1.039794922,0.709533691,0.919342041,3.13949585
15.2972973,-0.114257813,-0.287841797,1.262451172,5.214691162,-7.530212402,1.991271973
15.32432432,0.298095703,0.284667969,0.774169922,-1.640319824,2.456665039,5.439758301
15.35135135,0.086669922,0.256347656,1.288330078,1.491546631,-9.834289551,-1.457214355
15.37837838,0.076171875,-0.199707031,1.184814453,3.452301025,-2.395629883,-0.690460205
15.40540541,0.082519531,-0.053222656,0.950927734,3.452301025,-3.307342529,-1.842498779
15.43243243,0.104980469,-0.041992188,1.126220703,3.841400146,-2.922058105,4.67300415
15.45945946,-0.064208984,-0.204101563,0.948242188,1.491546631,-4.459381104,-0.690460205
15.48648649,-0.011962891,-0.184814453,1.010742188,-2.033233643,0.919342041,-1.842498779
15.51351351,0.047851563,-0.125976563,1.05859375,1.491546631,-1.384735107,4.287719727
15.54054054,0.049316406,-0.102050781,1.050048828,-3.601074219,2.456665039,2.372741699
15.56756757,0.075439453,-0.162841797,1.011474609,-0.465393066,1.304626465,2.372741699
15.59459459,0.074462891,-0.210449219,1.302490234,3.452301025,-2.536773682,5.821228027
15.62162162,0.104248047,-0.442382813,0.905761719,16.37649536,-2.922058105,10.03646851
15.64864865,0.091796875,-0.061035156,0.963134766,-0.461578369,5.142211914,7.354736328
15.67567568,0.053955078,-0.190429688,1.095703125,-0.076293945,-1.384735107,-4.524230957
15.7027027,-0.080322266,0.072021484,0.900390625,1.884460449,-2.155303955,4.287719727
15.72972973,-0.096679688,-0.181396484,1.044677734,-1.052856445,-2.155303955,-3.37600708
15.75675676,-0.062255859,-0.048583984,0.947753906,0.316619873,-2.571105957,-12.18414307
15.78378378,0.094482422,-0.129882813,1.012695313,-0.858306885,-2.12097168,8.502960205
15.81081081,0.152099609,-0.164306641,0.989990234,-3.601074219,0.534057617,-3.410339355
15.83783784,0.020019531,-0.078857422,1.041503906,-4.379272461,0.148773193,0.839233398
15.86486486,0.094970703,-0.214111328,1.138916016,2.27355957,-2.540588379,2.853393555
15.89189189,0.000244141,-0.118652344,1.1953125,1.884460449,-4.077911377,2.372741699
15.91891892,0.372070313,-0.271484375,1.030273438,6.973266602,-7.5340271,1.987457275
15.94594595,-0.064941406,-0.185546875,1.144287109,1.6746521,-11.37161255,-4.524230957
15.97297297,0.150390625,-0.15625,0.942138672,2.277374268,-2.155303955,9.269714355
16,0.130615234,-0.09765625,0.995605469,-1.247406006,-0.617980957,-2.990722656
16.02702703,0.029052734,-0.129882813,1.077392578,0.705718994,-3.692626953,-0.694274902
16.05405405,0.406738281,-0.260253906,1.131347656,-0.465393066,2.105712891,13.48495483
16.08108108,0.093017578,-0.388427734,0.739746094,11.28387451,-0.617980957,7.736206055
16.10810811,0.031494141,-0.3515625,1.083007813,3.059387207,-4.84085083,8.502960205
16.13513514,0.19921875,0.188232422,1.236083984,-1.640319824,-1.354217529,-2.990722656
16.16216216,-0.467529297,0.493652344,1.545898438,-5.165100098,1.686096191,-12.56942749
16.18918919,-0.191162109,-0.453369141,0.976318359,3.452301025,-14.06097412,-7.587432861
16.21621622,0.757324219,0.279296875,0.995117188,-6.343841553,5.527496338,-0.308990479
16.24324324,0.102539063,0.156982422,0.963867188,-6.732940674,-4.07409668,-1.842498779
16.27027027,0.004638672,-0.343017578,1.020263672,-1.640319824,3.99017334,6.587982178
16.2972973,0.432373047,-0.197265625,0.863769531,-12.99285889,-5.611419678,-17.1661377
16.32432432,-0.149902344,-0.226318359,1.490722656,7.926940918,-4.844665527,18.08166504
16.35135135,0.332763672,0.500488281,1.213378906,1.10244751,-6.061553955,13.09967041
16.37837838,0.354492188,-0.504882813,0.910644531,8.544921875,-2.84576416,-5.290985107
16.40540541,0.397949219,-0.108886719,1.239257813,-0.465393066,-3.688812256,4.8828125
16.43243243,0.631103516,-0.070800781,1.083496094,-8.30078125,-3.307342529,4.67300415
16.45945946,-0.103271484,-0.049072266,1.241943359,-5.165100098,8.602142334,9.651184082
16.48648649,-0.143066406,-0.591064453,1.087646484,-1.247406006,3.99017334,1.930236816
16.51351351,0.216308594,0.709716797,1.490722656,3.829956055,-9.0675354,7.736206055
16.54054054,0.254150391,0.298095703,0.982666016,-10.64300537,-0.23651123,0.072479248
16.56756757,0.356445313,-0.550048828,1.104980469,-0.858306885,0.534057617,-2.223968506
16.59459459,0.230224609,-0.078857422,1.260742188,0.709533691,7.064819336,4.287719727
16.62162162,-0.083496094,-0.671875,0.71875,-2.426147461,-4.062652588,-6.439208984
16.64864865,0.343017578,-0.265869141,0.393554688,-0.873565674,1.304626465,0.076293945
16.67567568,-0.150146484,0.268310547,0.881103516,-2.033233643,-8.30078125,1.991271973
16.7027027,0.00390625,0.613037109,0.961669922,3.448486328,-1.770019531,-6.439208984
16.72972973,-0.028320313,-0.690917969,0.981201172,-10.25390625,8.213043213,7.232666016
16.75675676,0.047851563,0.288330078,1.117919922,-2.426147461,-3.349304199,-20.2331543
16.78378378,0.274658203,-0.544433594,0.970947266,7.759094238,7.45010376,6.587982178
16.81081081,-0.09375,-0.437744141,1.394287109,9.719848633,-12.52365112,8.960723877
16.83783784,0.109863281,0.16796875,1.173828125,2.277374268,-1.770019531,-7.221221924
16.86486486,0.148681641,0.248046875,0.711914063,-0.465393066,7.064819336,6.393432617
16.89189189,0.136230469,0.261230469,0.768066406,-0.858306885,-12.1383667,2.758026123
16.91891892,0.154785156,0.125,1.413330078,-3.2081604,-1.384735107,-10.26916504
16.94594595,-0.148681641,-0.645751953,0.823974609,-3.601074219,-2.922058105,13.09967041
16.97297297,0.119873047,0.236083984,0.741699219,1.10244751,2.071380615,-0.690460205
